City,State,Lat,Lng,Date,MannerOfDeath,Armed,Age,Gender,Race,MentalIllness,ThreatLevel,Flee,BodyCamera,StateName,Year
Rockledge,FL,28.35084,-80.72533,2018-01-21,shot,vehicle,46,Male,"White, non-Hispanic",False,other,Car,False,Florida,2018
Battle Creek,MI,42.3173,-85.17816,2018-01-22,shot,gun,36,Male,"White, non-Hispanic",True,other,Not fleeing,False,Michigan,2018
Irving,TX,32.81402,-96.94889,2018-01-22,shot,vehicle,28,Male,Hispanic,False,other,Car,False,Texas,2018
Sallisaw,OK,35.46037,-94.78745,2018-01-22,shot,unarmed,37,Male,"White, non-Hispanic",False,other,Not fleeing,False,Oklahoma,2018
Millville,NJ,39.40206,-75.03934,2018-01-22,shot,claimed to be armed,47,Male,"White, non-Hispanic",False,other,Unknown,False,New Jersey,2018
Pueblo,CO,38.25445,-104.60914,2018-01-22,shot,gun,35,Male,Hispanic,False,attack,Other,True,Colorado,2018
Tulsa,OK,36.15398,-95.99277,2018-01-22,shot,gun,40,Male,"White, non-Hispanic",False,other,Car,False,Oklahoma,2018
Crescent City,CA,41.75595,-124.20175,2018-01-22,shot,unknown weapon,38,Male,Unknown,False,attack,Unknown,False,California,2018
League City,TX,29.50745,-95.09493,2018-01-23,shot,pipe,18,Male,Hispanic,False,attack,Foot,False,Texas,2018
Bradenton,FL,27.49893,-82.57482,2018-01-23,shot,Unknown,38,Male,"Black, non-Hispanic",True,other,Car,False,Florida,2018
Idaho Falls,ID,43.46658,-112.03414,2018-01-23,shot,unknown weapon,54,Male,"White, non-Hispanic",False,other,Foot,False,Idaho,2018
Sparks,NV,39.534910000000004,-119.75269,2018-01-24,shot,unknown weapon,27,Male,Hispanic,False,other,Foot,False,Nevada,2018
Little Orleans,MD,39.62593,-78.3864,2018-01-25,shot,gun,66,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Maryland,2018
Houston,TX,29.76328,-95.36327,2018-01-25,shot,unarmed,47,Male,Hispanic,False,other,Not fleeing,False,Texas,2018
San Antonio,TX,29.42412,-98.49363,2018-01-25,shot,knife,19,Male,Hispanic,False,attack,Other,False,Texas,2018
Buford,GA,34.12066,-84.00435,2018-01-25,shot,toy weapon,27,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Georgia,2018
Rock Falls,IL,41.77975,-89.689,2018-01-26,shot,vehicle,43,Male,"Black, non-Hispanic",False,attack,Car,False,Illinois,2018
Alton,IL,38.8906,-90.18428,2018-01-26,shot,knife,42,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Illinois,2018
Walton,IN,40.66087,-86.24194,2018-01-27,shot,knife,45,Male,"Black, non-Hispanic",True,other,Not fleeing,False,Indiana,2018
Jackson,MS,32.29876,-90.18481,2018-01-27,shot,vehicle,21,Female,"Black, non-Hispanic",False,attack,Car,False,Mississippi,2018
San Antonio,TX,29.42412,-98.49363,2018-01-27,shot,gun,43,Female,"White, non-Hispanic",True,attack,Not fleeing,False,Texas,2018
London,KY,37.12898,-84.08326,2018-01-28,shot,gun,45,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Kentucky,2018
Baltimore,MD,39.29038,-76.61219,2018-01-28,shot,gun,33,Male,"Black, non-Hispanic",False,attack,Foot,True,Maryland,2018
Chamblee,GA,33.89205,-84.29881,2018-01-28,shot,gun,38,Male,Unknown,False,attack,Foot,False,Georgia,2018
Conroe,TX,30.31188,-95.45605,2018-01-28,shot,gun,33,Male,"White, non-Hispanic",False,attack,Car,False,Texas,2018
Houston,TX,29.76328,-95.36327,2018-01-29,shot,knife,46,Male,Hispanic,False,attack,Car,False,Texas,2018
Pink,OK,35.26063,-97.11975,2018-01-30,shot,undetermined,40,Male,"White, non-Hispanic",False,undetermined,Not fleeing,False,Oklahoma,2018
Waverly,OH,39.12673,-82.98546,2018-02-01,shot,undetermined,35,Male,"White, non-Hispanic",False,attack,Foot,False,Ohio,2018
Harrisburg,PA,40.2737,-76.88442,2018-02-01,shot,vehicle,31,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Pennsylvania,2018
Peoria,IL,40.69365,-89.58899,2018-02-01,shot,gun,32,Male,"Black, non-Hispanic",False,attack,Foot,False,Illinois,2018
Oklahoma City,OK,35.46756,-97.51643,2018-02-01,shot,gun,56,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Oklahoma,2018
Houston,TX,29.76328,-95.36327,2018-02-01,shot,gun,37,Male,"Black, non-Hispanic",False,attack,Foot,False,Texas,2018
Louisville,KY,38.25424,-85.75941,2018-02-01,shot,gun,32,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Kentucky,2018
Clayton,GA,34.87815,-83.40099,2018-02-01,shot,knife,28,Male,"Black, non-Hispanic",False,other,Other,False,Georgia,2018
Helena,MT,46.59271,-112.03611,2018-02-01,shot,gun,26,Male,"White, non-Hispanic",True,other,Unknown,False,Montana,2018
Charlotte,NC,35.22709,-80.84313,2018-02-02,shot,knife,27,Male,"White, non-Hispanic",True,other,Not fleeing,True,North Carolina,2018
Reading,MA,42.52565,-71.09533,2018-02-03,shot,undetermined,43,Male,"White, non-Hispanic",False,undetermined,Foot,False,Massachusetts,2018
Gulfport,MS,30.36742,-89.09282,2018-02-03,shot,gun,49,Male,"White, non-Hispanic",False,attack,Foot,False,Mississippi,2018
Los Angeles,CA,34.05223,-118.24368,2018-02-04,shot,gun,16,Male,"Black, non-Hispanic",False,other,Foot,False,California,2018
Nice,CA,39.12323,-122.84833,2018-02-05,shot,gun,35,Male,"White, non-Hispanic",False,other,Not fleeing,False,California,2018
Colorado Springs,CO,38.83388,-104.82136,2018-02-05,shot,gun,19,Male,Hispanic,False,attack,Not fleeing,False,Colorado,2018
Denver,CO,39.73915,-104.9847,2018-02-06,shot,knife,29,Male,Hispanic,False,other,Not fleeing,False,Colorado,2018
Laguna Woods,CA,33.6103,-117.72533,2018-02-06,shot,gun,65,Male,Unknown,False,attack,Not fleeing,False,California,2018
Lantana,FL,26.58674,-80.05199,2018-02-07,shot and Tasered,vehicle,22,Male,"White, non-Hispanic",False,attack,Car,False,Florida,2018
Antioch,CA,38.00492,-121.80579,2018-02-08,shot,BB gun,40,Male,"White, non-Hispanic",False,other,Not fleeing,False,California,2018
Grant-Valkaria,FL,27.9398,-80.57104,2018-02-08,shot,knife,35,Male,Hispanic,True,other,Not fleeing,False,Florida,2018
Locust Grove,GA,33.34595,-84.10908,2018-02-09,shot,gun,39,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Georgia,2018
Flagstaff,AZ,35.19807,-111.65127,2018-02-09,shot,gun,78,Male,"White, non-Hispanic",False,other,Not fleeing,True,Arizona,2018
Columbus,OH,39.96118,-82.99879,2018-02-10,shot,undetermined,25,Male,"White, non-Hispanic",False,undetermined,Foot,False,Ohio,2018
Tampa,FL,27.94752,-82.45843,2018-02-10,shot and Tasered,machete,48,Male,"Black, non-Hispanic",False,other,Not fleeing,False,Florida,2018
Kingman,AZ,35.18944,-114.05301,2018-02-10,shot,gun,63,Male,"White, non-Hispanic",False,attack,Not fleeing,True,Arizona,2018
Bolton,VT,44.37283,-72.88068,2018-02-11,shot,gun,42,Male,"White, non-Hispanic",True,other,Not fleeing,False,Vermont,2018
Pittsburgh,PA,40.44062,-79.99589,2018-02-11,shot,gun,39,Male,"Black, non-Hispanic",False,attack,Foot,False,Pennsylvania,2018
Homestead,FL,25.46872,-80.47756,2018-02-12,shot,gun,84,Male,Unknown,True,attack,Not fleeing,False,Florida,2018
Vallejo,CA,38.10409,-122.25664,2018-02-13,shot,unarmed,33,Male,"Black, non-Hispanic",False,attack,Foot,False,California,2018
Denver,CO,39.73915,-104.9847,2018-02-13,shot,gun and knife,52,Male,Asian,False,other,Not fleeing,False,Colorado,2018
Merrillville,IN,41.48281,-87.33281,2018-02-14,shot,knife,30,Male,"Black, non-Hispanic",True,attack,Not fleeing,False,Indiana,2018
Kokomo,IN,40.48643,-86.1336,2018-02-14,shot,gun,29,Male,"White, non-Hispanic",False,other,Not fleeing,False,Indiana,2018
Belton,MO,38.81195,-94.5319,2018-02-14,shot,gun,27,Male,"White, non-Hispanic",True,attack,Other,False,Missouri,2018
Mobile,AL,30.69436,-88.04305,2018-02-14,shot,gun,41,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Alabama,2018
Mesa,AZ,33.42227,-111.82264,2018-02-15,shot,gun,57,Male,Hispanic,False,attack,Not fleeing,False,Arizona,2018
Henderson,NC,36.32959,-78.39916,2018-02-15,shot,gun,58,Male,"White, non-Hispanic",False,attack,Not fleeing,False,North Carolina,2018
Cocoa Beach,FL,28.32055,-80.60922,2018-02-16,shot,unknown weapon,59,Male,"White, non-Hispanic",True,undetermined,Unknown,False,Florida,2018
Sissonville,WV,38.52815,-81.63096,2018-02-16,shot,undetermined,39,Male,"White, non-Hispanic",True,undetermined,Unknown,False,West Virginia,2018
Hernando,FL,28.89998,-82.37454,2018-02-17,shot,vehicle,28,Male,"White, non-Hispanic",False,other,Not fleeing,False,Florida,2018
Las Cruces,NM,32.31232,-106.77834,2018-02-17,shot,vehicle,23,Male,Hispanic,False,other,Car,False,New Mexico,2018
Austin,TX,30.26715,-97.74306,2018-02-19,shot,gun,23,Male,Hispanic,True,attack,Other,False,Texas,2018
Denton,TX,33.21484,-97.13307,2018-02-19,shot,knife,45,Male,Unknown,False,other,Foot,False,Texas,2018
Fort Washington,MD,38.70734,-77.02303,2018-02-21,shot,gun,37,Male,"Black, non-Hispanic",False,attack,Car,False,Maryland,2018
Phoenix,AZ,33.44838,-112.07404,2018-02-21,shot,gun,39,Male,"Black, non-Hispanic",False,attack,Car,False,Arizona,2018
Jackson,MS,32.29876,-90.18481,2018-02-21,shot,gun,37,Male,"Black, non-Hispanic",False,attack,Foot,False,Mississippi,2018
Stratford,TX,36.33614,-102.07212,2018-02-21,shot,undetermined,22,Male,"Black, non-Hispanic",False,undetermined,Unknown,False,Texas,2018
Church Hill,TN,36.52232,-82.71349,2018-02-22,shot,gun,26,Male,"Black, non-Hispanic",False,other,Unknown,False,Tennessee,2018
Phoenix,AZ,33.44838,-112.07404,2018-02-22,shot,gun,27,Male,"White, non-Hispanic",False,other,Foot,False,Arizona,2018
Woodbridge,VA,38.65817,-77.2497,2018-02-23,shot,undetermined,37,Male,"Black, non-Hispanic",False,other,Foot,False,Virginia,2018
Evansville,IN,37.97476,-87.55585,2018-02-23,shot,toy weapon,58,Male,"White, non-Hispanic",False,other,Not fleeing,False,Indiana,2018
Oklahoma City,OK,35.46756,-97.51643,2018-02-25,shot,knife,25,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Oklahoma,2018
Casper,WY,42.86663,-106.31308,2018-02-25,shot,sword,36,Male,"White, non-Hispanic",False,other,Foot,False,Wyoming,2018
Gilbert,AZ,33.35283,-111.78903,2018-02-26,shot,gun,37,Male,Unknown,False,attack,Unknown,False,Arizona,2018
Wamego,KS,39.20194,-96.305,2018-02-26,shot,gun,25,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Kansas,2018
Los Angeles,CA,34.05223,-118.24368,2018-02-26,shot and Tasered,machete,22,Male,"White, non-Hispanic",True,other,Not fleeing,True,California,2018
St. Louis,MO,38.62727,-90.19789,2018-02-26,shot,gun,40,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Missouri,2018
St. Louis,MO,38.62727,-90.19789,2018-02-26,shot,gun,40,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Missouri,2018
Dallas,TX,32.78306,-96.80667,2018-02-27,shot,gun,29,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Texas,2018
Chester,SC,34.70486,-81.21426,2018-02-27,shot,gun,20,Male,"White, non-Hispanic",False,other,Car,True,South Carolina,2018
Coeur d'Alene,ID,47.67768,-116.78047,2018-02-27,shot,gun,33,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Idaho,2018
Orlando,FL,28.53834,-81.37924,2018-02-28,shot,gun,48,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Florida,2018
Henrico,VA,36.59264,-78.61611,2018-03-01,shot,machete,40,Male,"Black, non-Hispanic",False,other,Car,False,Virginia,2018
Tucson,AZ,32.22174,-110.92648,2018-03-01,shot,unknown weapon,29,Male,Hispanic,False,other,Not fleeing,False,Arizona,2018
Glendale,AZ,33.53865,-112.18599,2018-03-02,shot,gun,44,Male,"White, non-Hispanic",False,attack,Foot,False,Arizona,2018
Mesa,AZ,33.42227,-111.82264,2018-03-02,shot,knife,36,Male,"White, non-Hispanic",False,other,Not fleeing,False,Arizona,2018
Santa Ana,CA,33.74557,-117.86783,2018-03-02,shot,undetermined,31,Male,Unknown,False,undetermined,Not fleeing,False,California,2018
Scottsdale,AZ,33.50921,-111.89903,2018-03-02,shot,gun,48,Male,"White, non-Hispanic",False,other,Not fleeing,False,Arizona,2018
Clarksville,TX,33.61066,-95.05272,2018-03-02,shot,unknown weapon,49,Male,"Black, non-Hispanic",False,attack,Not fleeing,True,Texas,2018
Gulfport,MS,30.36742,-89.09282,2018-03-03,shot,gun,41,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Mississippi,2018
Sandpoint,ID,48.27659,-116.55325,2018-03-05,shot,gun,28,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Idaho,2018
Lakeland,FL,28.03947,-81.9498,2018-03-05,shot,knife,44,Male,"White, non-Hispanic",True,other,Foot,False,Florida,2018
Barnwell,AL,30.42492,-87.87944,2018-03-05,shot,gun,65,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Alabama,2018
Oil Springs,KY,37.81009,-82.94239,2018-03-05,shot,gun,35,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Kentucky,2018
Farmington,NM,36.72806,-108.21869,2018-03-05,shot,knife,25,Male,"White, non-Hispanic",False,other,Not fleeing,False,New Mexico,2018
North Manchester,IN,41.0006,-85.7686,2018-03-06,shot,undetermined,40,Male,"White, non-Hispanic",False,other,Not fleeing,True,Indiana,2018
Terre Haute,IN,39.4667,-87.41391,2018-03-06,shot,gun,36,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Indiana,2018
Pueblo,CO,38.25445,-104.60914,2018-03-06,shot,gun,55,Male,"White, non-Hispanic",False,attack,Foot,False,Colorado,2018
San Francisco,CA,37.77493,-122.41942,2018-03-06,shot,gun,19,Male,Hispanic,False,attack,Not fleeing,False,California,2018
Shelbyville,TX,31.76156,-94.07853,2018-03-06,shot,gun,70,Male,"White, non-Hispanic",False,other,Not fleeing,False,Texas,2018
Clinton,MO,38.36863,-93.77827,2018-03-06,shot,gun,37,Male,"Black, non-Hispanic",True,attack,Not fleeing,False,Missouri,2018
Long Beach,CA,33.76696,-118.18923,2018-03-07,shot,gun,53,Male,"White, non-Hispanic",False,attack,Not fleeing,False,California,2018
Austin,TX,30.26715,-97.74306,2018-03-07,shot and Tasered,pick-axe,46,Male,Hispanic,True,other,Not fleeing,False,Texas,2018
Spotsylvania,VA,38.20096,-77.58915,2018-03-08,shot,gun,29,Male,"Black, non-Hispanic",False,attack,Other,False,Virginia,2018
Pilot Station,AK,61.93889,-162.875,2018-03-08,shot,gun,27,Male,Native American,False,attack,Foot,False,Alaska,2018
Tarpon Springs,FL,28.14612,-82.75677,2018-03-09,shot,knife,32,Female,"White, non-Hispanic",False,other,Not fleeing,False,Florida,2018
Phoenix,AZ,33.44838,-112.07404,2018-03-09,shot,gun,27,Male,Hispanic,False,attack,Foot,False,Arizona,2018
Hillsboro,OR,45.52289,-122.98983,2018-03-10,shot,gun,20,Male,Unknown,True,attack,Not fleeing,False,Oregon,2018
Fontana,CA,34.09223,-117.43505,2018-03-10,shot,gun,45,Male,Hispanic,False,attack,Not fleeing,False,California,2018
Oakland,CA,37.80437,-122.2708,2018-03-11,shot,gun,32,Male,"White, non-Hispanic",True,attack,Not fleeing,False,California,2018
Fort Sumner,NM,34.47173,-104.24553,2018-03-11,shot,Unknown,48,Male,"White, non-Hispanic",False,other,Unknown,False,New Mexico,2018
Midland,TX,31.99735,-102.07791,2018-03-11,shot,gun,57,Male,Hispanic,False,attack,Not fleeing,False,Texas,2018
Elgin,IL,42.03725,-88.28119,2018-03-12,shot,knife,34,Female,"Black, non-Hispanic",False,other,Car,True,Illinois,2018
Midland,MI,43.61558,-84.24721,2018-03-12,shot,gun,16,Male,"White, non-Hispanic",True,attack,Foot,False,Michigan,2018
Lexington,NC,35.82403,-80.25338,2018-03-12,shot,gun,61,Male,"White, non-Hispanic",False,attack,Not fleeing,False,North Carolina,2018
West Fargo,ND,46.87497,-96.90036,2018-03-12,shot,vehicle,32,Male,"White, non-Hispanic",False,attack,Car,False,North Dakota,2018
Manhasset,NY,40.79788,-73.69957,2018-03-12,shot and Tasered,baseball bat,46,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,New York,2018
Tulare,CA,36.20773,-119.34734,2018-03-12,shot and Tasered,baton,27,Male,"Black, non-Hispanic",True,attack,Foot,False,California,2018
Keizer,OR,44.99012,-123.02621,2018-03-14,shot,vehicle,26,Male,"White, non-Hispanic",False,other,Foot,False,Oregon,2018
Casa Grande,AZ,32.8795,-111.75735,2018-03-15,shot and Tasered,undetermined,27,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Arizona,2018
Clarksville,TN,36.52977,-87.35945,2018-03-16,shot,gun,49,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Tennessee,2018
Jonesborough,TN,36.29427,-82.47348,2018-03-16,shot,knife,26,Male,"White, non-Hispanic",True,other,Foot,False,Tennessee,2018
Elk Plain,WA,47.05316,-122.39762,2018-03-16,shot,knife,28,Male,"White, non-Hispanic",True,other,Not fleeing,False,Washington,2018
Burnsville,NC,35.91734,-82.30096,2018-03-16,shot,ax,62,Male,"White, non-Hispanic",False,other,Unknown,False,North Carolina,2018
Sacramento,CA,38.58157,-121.4944,2018-03-18,shot,unarmed,23,Male,"Black, non-Hispanic",False,other,Foot,True,California,2018
South El Monte,CA,34.05195,-118.04673,2018-03-18,shot,knife,40,Male,Hispanic,False,other,Foot,False,California,2018
Greenville,SC,34.85262,-82.39401,2018-03-19,shot and Tasered,knife,35,Male,"Black, non-Hispanic",False,other,Not fleeing,False,South Carolina,2018
Utica,KY,37.60227,-87.11305,2018-03-19,shot,gun,50,Male,Native American,False,attack,Other,False,Kentucky,2018
Lone Rock,AR,36.18063,-92.3446,2018-03-19,shot,crossbow,50,Male,"White, non-Hispanic",False,other,Not fleeing,False,Arkansas,2018
Denver,CO,39.73915,-104.9847,2018-03-19,shot,undetermined,27,Male,Asian,False,undetermined,Car,False,Colorado,2018
Timberlake,NC,36.28625,-78.95251,2018-03-20,shot,gun,56,Male,"White, non-Hispanic",True,attack,Not fleeing,False,North Carolina,2018
Winter Haven,FL,28.02224,-81.73286,2018-03-20,shot,gun,20,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Florida,2018
Princeton,NJ,40.34872,-74.65905,2018-03-20,shot,gun,56,Male,"White, non-Hispanic",False,other,Not fleeing,False,New Jersey,2018
Owasso,OK,36.26954,-95.85471,2018-03-21,shot,gun,39,Male,Native American,True,attack,Not fleeing,True,Oklahoma,2018
Mannford,OK,36.13341,-96.35446,2018-03-21,shot,knife,47,Male,"White, non-Hispanic",True,other,Not fleeing,False,Oklahoma,2018
Amelia Island,FL,30.61147,-81.4559,2018-03-21,shot,gun,25,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Florida,2018
Littlefield,TX,33.91731,-102.3249,2018-03-21,shot,knife,18,Male,Hispanic,False,attack,Not fleeing,False,Texas,2018
San Francisco,CA,37.77493,-122.41942,2018-03-21,shot,gun,21,Male,Asian,False,attack,Not fleeing,False,California,2018
Aurora,IL,41.76058,-88.32007,2018-03-22,shot,gun,36,Male,Hispanic,False,attack,Foot,False,Illinois,2018
Abilene,TX,32.44874,-99.73314,2018-03-23,shot,gun,29,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Texas,2018
Bogalusa,LA,30.79102,-89.84869,2018-03-23,shot,undetermined,32,Male,Unknown,False,attack,Not fleeing,False,Louisiana,2018
Largo,FL,27.90979,-82.78842,2018-03-23,shot,vehicle,30,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Florida,2018
Phoenix,AZ,33.44838,-112.07404,2018-03-23,shot and Tasered,knife,23,Male,Unknown,False,attack,Not fleeing,False,Arizona,2018
Douglas,AZ,31.34455,-109.54534,2018-03-23,shot,incendiary device,48,Male,Hispanic,False,other,Not fleeing,False,Arizona,2018
Nikolaevsk,AK,59.81194,-151.61056,2018-03-24,shot,undetermined,42,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Alaska,2018
Anchorage,AK,61.21806,-149.90028,2018-03-24,shot,knife,20,Male,Unknown,False,other,Foot,False,Alaska,2018
Columbus,OH,39.96118,-82.99879,2018-03-24,shot,gun,25,Female,"White, non-Hispanic",False,attack,Not fleeing,False,Ohio,2018
Sanford,NC,35.47988,-79.1803,2018-03-27,shot,gun,41,Male,Hispanic,False,attack,Not fleeing,True,North Carolina,2018
Midway,FL,30.49548,-84.45435,2018-03-27,shot,unarmed,24,Male,"White, non-Hispanic",False,attack,Other,False,Florida,2018
Nampa,ID,43.54072,-116.56346,2018-03-27,shot,unknown weapon,29,Male,"White, non-Hispanic",False,undetermined,Not fleeing,False,Idaho,2018
Phoenix,AZ,33.44838,-112.07404,2018-03-27,shot,gun,44,Male,Unknown,False,attack,Not fleeing,False,Arizona,2018
Elizabethtown,KY,37.69395,-85.85913,2018-03-28,shot,gun,51,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Kentucky,2018
Sylacauga,AL,33.17317,-86.25164,2018-03-28,shot,vehicle,64,Male,Unknown,False,attack,Car,False,Alabama,2018
Swansea,SC,33.73821,-81.09787,2018-03-28,shot,gun,29,Male,"White, non-Hispanic",True,other,Car,False,South Carolina,2018
Surprise,AZ,33.63059,-112.33322,2018-03-28,shot,knife,61,Male,"White, non-Hispanic",False,other,Not fleeing,False,Arizona,2018
Charleston,WV,38.34982,-81.63262,2018-03-29,shot,gun,39,Male,Unknown,False,attack,Car,False,West Virginia,2018
Clarksville,TN,36.52977,-87.35945,2018-03-29,shot,undetermined,35,Male,"White, non-Hispanic",False,undetermined,Other,False,Tennessee,2018
Winston-Salem,NC,36.09986,-80.24422,2018-03-30,shot,gun,60,Male,"Black, non-Hispanic",False,other,Not fleeing,False,North Carolina,2018
